"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101033390","653573-80-9","ZLBJKJJINWVECG-UHFFFAOYSA-N","C12H3F23O5",663.961322256,"OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10880618","68957-55-1","RHGJXQKTIMJLCF-UHFFFAOYSA-M","C11H16ClF11N2O2S",484.044536852,"C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Cl-]"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID001035529","NOCAS_1035529","TUKINOUXIBERCU-UHFFFAOYSA-N","C17H8F27NO4S",834.974290676,"CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00896268","546063-97-2","CEOUNYCXGKQTNL-UHFFFAOYSA-N","C16H15F7N2O3",416.09708988,"O=C(N1CCN(Cc2ccc3c(c2)OCO3)CC1)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60880527","63295-18-1","ONTZPZSNBFJLNO-UHFFFAOYSA-N","C12H14F19N2O5P",658.033694358,"O=P([O-])([O-])OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[NH4+].[NH4+]"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90893322","116537-74-7","ZOOJIVOKCYLKGP-UHFFFAOYSA-M","C11H7F13NNaO3",471.011604224,"CCN(CC(=O)[O-])C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+]"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60631455","64637-86-1","DUFHDCGEOLTCEK-UHFFFAOYSA-N","C7H10F6O2Si",268.03542541,"C[Si](C)(C)OC(=O)C(C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60175945","21581-82-8","CPAQQPJFMVGXBQ-UHFFFAOYSA-N","C5F10",249.9840322,"FC(F)=C(F)C(F)(C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40896247","62315-22-4","QGQYNMIUCCLFAD-UHFFFAOYSA-N","C16H10ClF9N2O2",468.02870922,"Cl.O=C(Nc1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)c1cccnc1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00881997","68390-33-0","PPXVPFPTMXFUDE-UHFFFAOYSA-N","C4H4F5I",273.927789228,"FC(F)(F)C(F)(F)CCI"
