group	ret	mz	EC_022024	adduct	neutralMass
M297_R632_621	632.43	297.236327644685	13708	[M-H]-	297.236327644685
M297_R796_622	795.503	297.272016667367	10907	[M-H]-	297.272016667367
M297_R203_623	202.808	297.156454372831	265.5	[M-H]-	297.156454372831
M298_R622_624	621.528	297.653895985208	387	[M-H]-	297.653895985208
M298_R493_629	492.507	298.243531059154	5008	[M-H]-	298.243531059154
M298_R626_630	626.302	298.248433905116	49706.5	[M-H]-	298.248433905116
M298_R267_631	267.021	298.177015190613	2191.5	[M-H]-	298.177015190613
M298_R875_633	875.34	298.285107338901	27812	[M-H]-	298.285107338901
M299_R213_634	213.318	298.965204316237	4678.5	[M-H]-	298.965204316237
M299_R525_635	525.035	299.252286497302	6958	[M-H]-	299.252286497302
M299_R666_636	665.745	299.206689265118	6231.5	[M-H]-	299.206689265118
M299_R234_637	234.343	299.181105544072	347	[M-H]-	299.181105544072
M299_R848_638	848.455	299.287453247841	5053.5	[M-H]-	299.287453247841
M300_R185_639	184.789	299.757347945265	259	[M-H]-	299.757347945265
M300_R626_640	625.616	299.651584774963	233	[M-H]-	299.651584774963
M300_R219_642	219.324	299.949556727228	15579	[M-H]-	299.949556727228
M300_R669_644	668.894	300.055309725203	1685.5	[M-H]-	300.055309725203
M300_R526_645	525.6185	300.059486629122	6159.5	[M-H]-	300.059486629122
M300_R602_647	602.458	300.228491019619	296	[M-H]-	300.228491019619
M300_R746_649	746.066	300.264057391283	6343	[M-H]-	300.264057391283
M300_R391_651	391.2605	300.227536626027	546	[M-H]-	300.227536626027
M301_R511_654	511.3745	301.06583910352	694	[M-H]-	301.06583910352
M301_R367_655	367.205	301.044942462193	647	[M-H]-	301.044942462193
M301_R747_657	747.295	301.267296618734	1528	[M-H]-	301.267296618734
M301_R204_658	204.3095	301.173698178115	522	[M-H]-	301.173698178115
M302_R185_659	184.789	301.755152223191	410	[M-H]-	301.755152223191
M302_R197_662	196.8	302.128788918285	561	[M-H]-	302.128788918285
M302_R696_666	695.972	302.241478133124	595	[M-H]-	302.241478133124
M302_R519_669	518.528	302.222362256989	737	[M-H]-	302.222362256989
M304_R183_675	183.288	303.752074215626	495.5	[M-H]-	303.752074215626
M304_R203_679	202.808	304.104555932952	297.5	[M-H]-	304.104555932952
M304_R674_681	673.827	304.238531181527	2234131	[M-H]-	304.238531181527
M304_R847_682	847.22	304.236866980649	2194.5	[M-H]-	304.236866980649
M305_R633_684	633.1135	304.661914601713	225	[M-H]-	304.661914601713
M305_R673_687	672.524	305.241685909505	418484	[M-H]-	305.241685909505
M306_R719_695	719.417	306.253097859167	363926	[M-H]-	306.253097859167
M306_R381_697	380.649	306.024090806369	287	[M-H]-	306.024090806369
M306_R219_698	219.324	306.166242741436	386	[M-H]-	306.166242741436
M307_R626_699	625.616	306.659052527504	520.5	[M-H]-	306.659052527504
M307_R399_702	399.043	307.140452389484	348	[M-H]-	307.140452389484
M307_R704_703	704.4375	307.251992247792	3280	[M-H]-	307.251992247792
M308_R359_708	358.717	308.196759076193	374	[M-H]-	308.196759076193
M308_R615_709	614.718	308.208162340579	236.5	[M-H]-	308.208162340579
M308_R704_710	704.4375	308.239362254423	1458.5	[M-H]-	308.239362254423
M308_R789_711	789.343	308.269334846801	285961.5	[M-H]-	308.269334846801
M309_R189_713	188.5415	309.104823209894	435	[M-H]-	309.104823209894
M309_R826_715	826.279	309.266987930566	206	[M-H]-	309.266987930566
M309_R718_716	718.116	309.262256570527	1692	[M-H]-	309.262256570527
M309_R255_717	255.365	309.197918057172	222	[M-H]-	309.197918057172
M309_R790_718	789.959	309.287051830139	233.5	[M-H]-	309.287051830139
M310_R622_720	621.528	310.209780956469	1260	[M-H]-	310.209780956469
M310_R393_721	393.381	310.212348522717	459	[M-H]-	310.212348522717
M310_R512_722	512.022	310.177955782528	1729.5	[M-H]-	310.177955782528
M310_R245_723	244.859	310.176830715568	3788	[M-H]-	310.176830715568
M310_R809_724	809.042	310.280076896579	15380	[M-H]-	310.280076896579
M311_R381_728	380.6485	311.215453763952	548	[M-H]-	311.215453763952
M311_R809_730	809.042	311.282413395097	1352	[M-H]-	311.282413395097
M312_R642_731	641.973	311.669208196921	1026	[M-H]-	311.669208196921
M312_R323_733	323.08	311.907723446374	891	[M-H]-	311.907723446374
M312_R468_734	468.212	311.907036648858	913.5	[M-H]-	311.907036648858
M312_R624_735	624.2555	312.21856558627	718.5	[M-H]-	312.21856558627
M312_R507_736	506.819	312.228078887742	4305	[M-H]-	312.228078887742
M312_R869_740	869.414	312.300337422015	45526	[M-H]-	312.300337422015
M313_R376_743	376.403	312.907014079032	245.5	[M-H]-	312.907014079032
M313_R624_744	624.256	313.244969401302	240	[M-H]-	313.244969401302
M313_R868_747	868.181	313.303431521235	11706.5	[M-H]-	313.303431521235
M314_R642_748	641.973	313.667101165909	417	[M-H]-	313.667101165909
M314_R638_754	637.883	314.198791132895	449	[M-H]-	314.198791132895
M314_R372_755	372.1575	314.24398990376	24408	[M-H]-	314.24398990376
M314_R237_757	237.346	314.183450642853	1122	[M-H]-	314.183450642853
M314_R784_758	784.17	314.243188181362	32385	[M-H]-	314.243188181362
M314_R897_759	897.303	314.183077012626	1102	[M-H]-	314.183077012626
M314_R717_760	716.813	314.279752214818	356.5	[M-H]-	314.279752214818
M315_R626_761	625.616	314.656685293035	1001.5	[M-H]-	314.656685293035
M315_R639_763	639.245	315.085504405697	450	[M-H]-	315.085504405697
M315_R389_764	389.135	315.247314704503	313	[M-H]-	315.247314704503
M315_R777_765	777.021	315.085926996275	6430	[M-H]-	315.085926996275
M315_R519_766	518.528	315.246698470959	332.5	[M-H]-	315.246698470959
M315_R252_767	251.6125	315.191754615334	635.5	[M-H]-	315.191754615334
M315_R627_768	626.9785	315.211512450565	254	[M-H]-	315.211512450565
M315_R853_769	853.389	315.274092533028	982	[M-H]-	315.274092533028
M316_R185_770	184.789	315.731650980362	219.5	[M-H]-	315.731650980362
M316_R231_771	231.3385	315.933210452049	21948	[M-H]-	315.933210452049
M316_R520_774	519.83	316.062473077919	494	[M-H]-	316.062473077919
M316_R372_775	372.159	316.22335455155	1311.5	[M-H]-	316.22335455155
M316_R208_777	208.0285	316.188091404756	854.5	[M-H]-	316.188091404756
M316_R634_778	634.475	316.223136029507	308.5	[M-H]-	316.223136029507
M316_R507_780	506.819	316.2385078724	1844.5	[M-H]-	316.2385078724
M317_R673_783	673.031	317.22630294826	1426	[M-H]-	317.22630294826
M317_R377_784	377.11	317.233873230562	351.5	[M-H]-	317.233873230562
M317_R507_786	506.819	317.241489875992	401.5	[M-H]-	317.241489875992
M318_R185_787	184.789	317.7280858818	430	[M-H]-	317.7280858818
M318_R209_788	208.815	318.121772798891	240	[M-H]-	318.121772798891
M318_R400_791	400.455	318.042209311342	7369	[M-H]-	318.042209311342
M318_R771_792	770.649	318.229840896984	7843	[M-H]-	318.229840896984
M318_R204_793	204.242	318.176738576066	1002	[M-H]-	318.176738576066
M318_R516_795	515.926	318.216538420429	1285	[M-H]-	318.216538420429
M319_R641_796	640.609	318.677664921454	405	[M-H]-	318.677664921454
M319_R382_798	382.063	319.042875870521	1921	[M-H]-	319.042875870521
M319_R596_800	596.327	319.204495753821	364	[M-H]-	319.204495753821
M319_R735_802	735.299	319.245207611273	1167.5	[M-H]-	319.245207611273
M319_R234_805	234.342	319.176741366734	885.5	[M-H]-	319.176741366734
M320_R185_806	184.789	319.725464609813	312	[M-H]-	319.725464609813
M320_R243_807	243.2975	319.985910445509	5235	[M-H]-	319.985910445509
M320_R382_810	382.063	320.040450575559	1393.5	[M-H]-	320.040450575559
M320_R552_812	552.368	320.23329621929	30207	[M-H]-	320.23329621929
M320_R786_813	785.647	320.24494800341	4770	[M-H]-	320.24494800341
M320_R411_814	411.0635	320.196832032165	275.5	[M-H]-	320.196832032165
M321_R642_815	641.973	320.673724714436	540	[M-H]-	320.673724714436
M321_R382_818	382.063	321.040610725457	236	[M-H]-	321.040610725457
M321_R536_819	536.0305	321.236507008107	7537	[M-H]-	321.236507008107
M321_R430_823	430.159	321.233062873629	569	[M-H]-	321.233062873629
M321_R786_824	785.647	321.271807659081	1155	[M-H]-	321.271807659081
M322_R234_825	234.342	322.00288950054	1993	[M-H]-	322.00288950054
M322_R137_826	136.773	322.002764339575	1440.5	[M-H]-	322.002764339575
M322_R552_828	551.718	322.194990855676	705	[M-H]-	322.194990855676
M322_R814_829	813.673	322.214517144735	3826	[M-H]-	322.214517144735
M323_R250_833	250.108	323.001117102309	237	[M-H]-	323.001117102309
M323_R517_837	517.227	323.181571897078	665	[M-H]-	323.181571897078
M323_R586_838	586.109	323.251686546351	2605.5	[M-H]-	323.251686546351
M324_R194_841	193.797	324.001611360979	313	[M-H]-	324.001611360979
M324_R542_842	541.955	324.200850442263	365.5	[M-H]-	324.200850442263
M324_R620_843	620.166	324.209532139931	23539	[M-H]-	324.209532139931
M324_R386_844	386.3085	324.209716558795	287	[M-H]-	324.209716558795
M324_R853_847	852.592	324.229987396938	604	[M-H]-	324.229987396938
M325_R194_848	193.797	325.115573837851	855	[M-H]-	325.115573837851
M325_R609_850	609.268	325.229282609264	3626	[M-H]-	325.229282609264
M325_R875_854	874.733	325.265801259994	836	[M-H]-	325.265801259994
M326_R792_856	791.807	325.684383725055	425.5	[M-H]-	325.684383725055
M326_R384_858	384.186	326.189817726725	476	[M-H]-	326.189817726725
M326_R630_859	629.707	326.213323979307	2132	[M-H]-	326.213323979307
M326_R897_861	896.6885	326.190672477021	2722	[M-H]-	326.190672477021
M326_R619_862	619.4865	326.275441829269	343	[M-H]-	326.275441829269
M327_R197_864	196.755	327.114942427729	4958	[M-H]-	327.114942427729
M327_R652_865	651.979	327.208857188316	2105	[M-H]-	327.208857188316
M327_R234_867	233.593	327.195566718962	664	[M-H]-	327.195566718962
M327_R695_868	694.669	327.274290506206	2384	[M-H]-	327.274290506206
M327_R628_869	628.341	327.282985226971	1077	[M-H]-	327.282985226971
M328_R628_871	628.341	327.663762803906	463	[M-H]-	327.663762803906
M328_R225_872	225.33	327.980319215635	4041	[M-H]-	327.980319215635
M328_R626_873	625.6165	328.229665399559	261	[M-H]-	328.229665399559
M328_R393_875	393.381	328.205092630192	899	[M-H]-	328.205092630192
M328_R485_876	484.7	328.222560291053	1117.5	[M-H]-	328.222560291053
M328_R311_878	311.205	328.223451917752	9560	[M-H]-	328.223451917752
M328_R880_879	880.079	328.314587501462	2246.5	[M-H]-	328.314587501462
M328_R627_880	626.979	328.286381007553	231	[M-H]-	328.286381007553
M329_R719_881	719.417	328.723835467682	612.5	[M-H]-	328.723835467682
M329_R643_882	643.336	328.6719452451	1785	[M-H]-	328.6719452451
M329_R244_883	244.0995	328.988538173595	276	[M-H]-	328.988538173595
M329_R683_886	682.943	329.241453038605	541527.5	[M-H]-	329.241453038605
M329_R479_887	479.495	329.189853400315	214.5	[M-H]-	329.189853400315
M329_R683_890	682.943	329.27122671641	1171	[M-H]-	329.27122671641
M329_R781_891	780.718	329.297972499613	715.5	[M-H]-	329.297972499613
M330_R485_893	484.6995	330.197453176447	210	[M-H]-	330.197453176447
M330_R402_894	401.874	330.238191796935	406	[M-H]-	330.238191796935
M330_R683_895	682.943	330.244281730214	78633	[M-H]-	330.244281730214
M330_R593_896	592.921	330.195295291761	541	[M-H]-	330.195295291761
M330_R762_899	762.254	330.279903798	481	[M-H]-	330.279903798
M331_R727_902	727.228	331.235041150195	189333	[M-H]-	331.235041150195
M331_R330_903	329.708	331.242423972463	706	[M-H]-	331.242423972463
M331_R405_904	404.702	331.179491868734	751	[M-H]-	331.179491868734
M331_R213_905	213.3175	331.189944338571	454.5	[M-H]-	331.189944338571
M331_R731_906	731.136	331.284738286372	1341.5	[M-H]-	331.284738286372
M332_R276_907	275.775	331.945587902145	578.5	[M-H]-	331.945587902145
M332_R378_908	377.819	331.90700121142	407.5	[M-H]-	331.90700121142
M332_R521_910	521.063	332.058102040369	592.5	[M-H]-	332.058102040369
M332_R776_912	775.566	332.059149661793	1366352	[M-H]-	332.059149661793
M332_R227_913	226.833	332.207393925103	359.5	[M-H]-	332.207393925103
M332_R400_915	400.4585	332.224456864577	307.5	[M-H]-	332.224456864577
M333_R783_921	783.183	333.27241075779	321598	[M-H]-	333.27241075779
M334_R296_924	296.353	333.890203386864	212.5	[M-H]-	333.890203386864
M334_R200_926	199.804	334.072336210314	650.5	[M-H]-	334.072336210314
M334_R626_929	626.1895	334.141022201813	7055	[M-H]-	334.141022201813
M334_R228_931	228.337	334.193910079547	239	[M-H]-	334.193910079547
M334_R350_932	349.517	334.212380267567	1116	[M-H]-	334.212380267567
M334_R791_933	791.1885	334.279594713663	41186	[M-H]-	334.279594713663
M334_R461_934	461.134	334.196449059349	241	[M-H]-	334.196449059349
M335_R200_936	199.804	335.016961804089	3131	[M-H]-	335.016961804089
M335_R842_937	841.5105	335.219801962436	1182	[M-H]-	335.219801962436
M335_R621_938	620.848	335.220563171953	918	[M-H]-	335.220563171953
M335_R320_939	319.803	335.21531716302	1093	[M-H]-	335.21531716302
M335_R382_940	382.063	335.215831859877	617	[M-H]-	335.215831859877
M335_R792_943	791.8045	335.28287187937	3179	[M-H]-	335.28287187937
M336_R200_944	199.777	336.079505727342	1185.5	[M-H]-	336.079505727342
M336_R627_945	626.9805	336.223914602299	2654.5	[M-H]-	336.223914602299
M336_R340_946	339.613	336.228439516437	18471	[M-H]-	336.228439516437
M336_R400_947	400.459	336.192314558655	470	[M-H]-	336.192314558655
M336_R219_948	219.324	336.175491414527	272	[M-H]-	336.175491414527
M336_R823_949	822.592	336.295042138563	24449	[M-H]-	336.295042138563
M337_R200_950	199.804	337.11649387428	249.5	[M-H]-	337.11649387428
M337_R619_951	618.805	337.226651731431	689	[M-H]-	337.226651731431
M337_R340_953	339.613	337.231576799368	4217	[M-H]-	337.231576799368
M337_R862_955	861.8045	337.269318307544	8426	[M-H]-	337.269318307544
M338_R525_958	525.035	338.243549044209	7701.5	[M-H]-	338.243549044209
M338_R396_959	396.211	338.243563472622	1865	[M-H]-	338.243563472622
M338_R639_961	639.246	338.225783082177	506.5	[M-H]-	338.225783082177
M338_R839_962	839.493	338.241419340926	1003	[M-H]-	338.241419340926
M339_R608_963	607.907	338.656638947769	222	[M-H]-	338.656638947769
M339_R632_967	631.751	339.212593517698	1505	[M-H]-	339.212593517698
M339_R876_970	876.389	339.250972910516	5068	[M-H]-	339.250972910516
M339_R721_971	720.719	339.274494508959	4130	[M-H]-	339.274494508959
M340_R641_972	640.609	339.679841204576	267	[M-H]-	339.679841204576
M340_R236_974	235.845	339.97461371493	285	[M-H]-	339.97461371493
M340_R571_976	571.134	340.178515072921	707	[M-H]-	340.178515072921
M340_R230_978	229.836	340.179227587493	1247.5	[M-H]-	340.179227587493
M341_R210_982	210.316	341.131645052875	1928	[M-H]-	341.131645052875
M341_R321_983	321.218	341.131064166467	677	[M-H]-	341.131064166467
M341_R379_984	379.234	341.261796736207	351.5	[M-H]-	341.261796736207
M341_R652_985	651.511	341.254209570995	4068.5	[M-H]-	341.254209570995
M341_R809_987	809.4975	341.235495355789	3531	[M-H]-	341.235495355789
M341_R796_989	795.503	341.289501320473	2235.5	[M-H]-	341.289501320473
M341_R858_990	858.322	341.290337481856	473	[M-H]-	341.290337481856
M341_R689_991	689.458	341.290228150345	894.5	[M-H]-	341.290228150345
M342_R183_992	183.288	341.743701157222	246.5	[M-H]-	341.743701157222
M342_R244_993	244.1025	342.00317410483	2393.5	[M-H]-	342.00317410483
M342_R791_995	791.0575	342.169546740577	940	[M-H]-	342.169546740577
M342_R622_996	621.528	342.216836751156	794	[M-H]-	342.216836751156
M342_R234_997	234.342	342.202054853906	716	[M-H]-	342.202054853906
M342_R477_998	477.249	342.209584367566	1330	[M-H]-	342.209584367566
M342_R791_999	790.575	342.282883479845	2644	[M-H]-	342.282883479845
M342_R395_1000	394.796	342.27414566277	677	[M-H]-	342.27414566277
M343_R188_1002	187.791	343.125330352072	734.5	[M-H]-	343.125330352072
M343_R642_1003	641.973	343.220492574031	607	[M-H]-	343.220492574031
M343_R517_1004	517.227	343.220439058556	284	[M-H]-	343.220439058556
M343_R798_1005	797.964	343.250958944659	1842	[M-H]-	343.250958944659
M343_R396_1006	396.211	343.2393597363	265	[M-H]-	343.2393597363
M343_R207_1007	207.314	343.194878718399	500	[M-H]-	343.194878718399
M343_R883_1008	883.004	343.309227396238	905	[M-H]-	343.309227396238
M343_R748_1009	747.9255	343.277542305437	3431.5	[M-H]-	343.277542305437
M344_R183_1012	183.288	343.73927477699	364	[M-H]-	343.73927477699
M344_R203_1013	202.808	344.122176815514	315.5	[M-H]-	344.122176815514
M344_R773_1015	772.715	344.249203699203	2157	[M-H]-	344.249203699203
M344_R399_1016	399.043	344.253086071434	257	[M-H]-	344.253086071434
M344_R738_1018	737.648	344.277982208706	1091.5	[M-H]-	344.277982208706
M345_R132_1021	132.323	345.14063670917	442	[M-H]-	345.14063670917
M345_R554_1022	554.4425	345.236206700898	3288	[M-H]-	345.236206700898
M345_R717_1023	717.4635	345.253817313796	3500.5	[M-H]-	345.253817313796
M345_R784_1024	784.4145	345.258522380454	400	[M-H]-	345.258522380454
M345_R807_1027	806.582	345.29290099213	3065.5	[M-H]-	345.29290099213
M345_R674_1029	673.827	345.274661148078	1115	[M-H]-	345.274661148078
M346_R797_1030	796.733	345.697896269883	245	[M-H]-	345.697896269883
M346_R183_1031	183.288	345.736656044955	282	[M-H]-	345.736656044955
M346_R207_1033	206.563	346.10492911362	427	[M-H]-	346.10492911362
M346_R521_1034	521.131	346.179349030941	700	[M-H]-	346.179349030941
M346_R622_1035	621.528	346.210043568685	296	[M-H]-	346.210043568685
M346_R810_1036	809.6575	346.251087577418	528.5	[M-H]-	346.251087577418
M346_R721_1037	720.719	346.257812023918	435	[M-H]-	346.257812023918
M346_R392_1038	391.967	346.18895459049	244	[M-H]-	346.18895459049
M346_R246_1039	246.36	346.19810141585	584.5	[M-H]-	346.19810141585
M346_R803_1040	802.889	346.289910944115	6537	[M-H]-	346.289910944115
M347_R199_1042	199.053	347.107453769324	274	[M-H]-	347.107453769324
M347_R605_1043	605.183	347.248867147818	6476	[M-H]-	347.248867147818
M347_R220_1044	220.0775	347.176583499158	327	[M-H]-	347.176583499158
M347_R797_1045	796.733	347.286838865587	1161	[M-H]-	347.286838865587
M348_R639_1046	639.245	347.696962390468	241	[M-H]-	347.696962390468
M348_R210_1049	210.316	348.124572662146	925	[M-H]-	348.124572662146
M348_R624_1050	623.572	348.245623058078	259	[M-H]-	348.245623058078
M348_R506_1051	506.1675	348.191752028871	1646	[M-H]-	348.191752028871
M348_R787_1052	786.879	348.233884100685	704	[M-H]-	348.233884100685
M348_R284_1053	283.812	348.175573458343	2446	[M-H]-	348.175573458343
M349_R783_1054	783.183	348.737681188583	306.5	[M-H]-	348.737681188583
M349_R236_1055	235.845	348.962183486015	14099	[M-H]-	348.962183486015
M349_R624_1056	624.254	349.262714075671	218	[M-H]-	349.262714075671
M350_R222_1063	221.5785	350.060121965876	970.5	[M-H]-	350.060121965876
M350_R385_1064	384.891	350.207402504017	1112	[M-H]-	350.207402504017
M350_R607_1065	606.545	350.20999434923	409	[M-H]-	350.20999434923
M350_R826_1066	825.5265	350.228635164683	7637.5	[M-H]-	350.228635164683
M350_R633_1068	633.1135	350.274469323102	580	[M-H]-	350.274469323102
M350_R864_1069	864.481	350.31487440424	228	[M-H]-	350.31487440424
M351_R234_1070	234.342	350.958444762279	873	[M-H]-	350.958444762279
M351_R391_1071	390.551	351.177584817037	248	[M-H]-	351.177584817037
M351_R875_1072	874.721	351.231755327992	1609	[M-H]-	351.231755327992
M351_R635_1074	635.156	351.212851564845	14862	[M-H]-	351.212851564845
M351_R213_1075	213.318	351.198636389889	1610	[M-H]-	351.198636389889
M351_R647_1076	647.422	351.277175112009	613.5	[M-H]-	351.277175112009
M352_R792_1077	791.807	351.69906227768	237	[M-H]-	351.69906227768
